"Channel","Clinic","login_id","login time","logout time","ip","Lat Long"
"CashPor","Ec35:18 Vidupur Samastipur ","EC35:18","2025-07-21 10:58:26","2025-07-21 11:46:00","106.207.0.135","{""latitude"":""25.5940947"",""longitude"":""85.1375645""}"
"CashPor","Ec35:18 Vidupur Samastipur ","EC35:18","2025-07-21 10:03:40","2025-07-21 10:33:46","157.35.61.202",""
"CashPor","EC26:04 BABU GANJ PRATAPGARH&FATEHPUR","EC26:04","2025-07-21 11:12:26","2025-07-21 11:45:00","223.184.161.231",""
"CashPor","EC33:12 Babupur","EC33:12","2025-07-21 11:51:47","","27.56.230.215","{""latitude"":""23.1395"",""longitude"":""77.4085""}"
"CashPor","EC20:24 Dumariya Aurangabad ","Ec20:24","2025-07-21 09:42:10","2025-07-21 10:12:31","106.221.255.207","{""latitude"":""24.42714"",""longitude"":""84.39751""}"
"CashPor","EC17:20 EnayatNagar Ambedkar Nagar","Ec17:20","2025-07-21 10:58:01","2025-07-21 11:00:01","152.58.128.159","{""latitude"":""26.6082984"",""longitude"":""81.9303212""}"
"CashPor","EC31:05 RIGA SITAMARHI&DARBHANGA","EC31:05","2025-07-21 11:31:32","","223.228.250.201",""
"CashPor","EC19:05 BISHRAMPUR SARGUJA","EC19:05","2025-07-21 11:51:25","","49.35.239.95",""
"CashPor","EC19:11 RAMANUJNAGAR SARGUJA","EC19:11","2025-07-21 11:28:59","","157.34.57.43","{""latitude"":""23.2599333"",""longitude"":""77.412615""}"
"CashPor","EC21:08 SARFUDDINPUR MUZAFFARPUR ","EC21:08","2025-07-21 11:05:56","2025-07-21 11:14:01","157.35.50.233","{""latitude"":""25.5940947"",""longitude"":""85.1375645""}"
"CashPor","EC21:08 SARFUDDINPUR MUZAFFARPUR ","EC21:08","2025-07-21 11:38:13","","157.35.50.233","{""latitude"":""25.5940947"",""longitude"":""85.1375645""}"
"CashPor","EC21:08 SARFUDDINPUR MUZAFFARPUR ","EC21:08","2025-07-21 11:12:00","2025-07-21 11:44:00","157.35.50.233","{""latitude"":""26.115134"",""longitude"":""85.537514""}"
"CashPor","EC21:08 SARFUDDINPUR MUZAFFARPUR ","EC21:08","2025-07-21 11:14:07","2025-07-21 11:38:05","157.35.50.233","{""latitude"":""25.5940947"",""longitude"":""85.1375645""}"
"CashPor","EC17:08 Gosaiganj Ambedkar Nagar","EC17:08","2025-07-21 11:47:33","","152.59.187.57","{""latitude"":""26.5815325"",""longitude"":""82.3711241""}"
"CashPor","EC22:33 RAMNAGAR EAST CHAMPARAN","E22:33","2025-07-21 11:26:58","2025-07-21 11:56:59","152.59.144.188","{""latitude"":""25.5852"",""longitude"":""85.1822""}"
"CashPor","EC17:11 Pura Bazar Ambedkarnagar","Ec17:11","2025-07-21 11:20:02","2025-07-21 11:50:11","42.105.204.128","{""latitude"":""26.708388"",""longitude"":""82.261594""}"
"CashPor","EC21:01 DAMODARPUR MUZAFFARPUR","E21:01","2025-07-21 10:59:31","2025-07-21 11:29:57","106.216.114.255","{""latitude"":""26.137237"",""longitude"":""85.353846""}"
"CashPor","EC08:28 Sakaldiha Kaimur Rohtas","EC08:28","2025-07-21 11:50:12","","106.219.214.37","{""latitude"":""26.8466937"",""longitude"":""80.946166""}"
"CashPor","EC08:28 Sakaldiha Kaimur Rohtas","EC08:28","2025-07-21 11:54:57","","106.219.214.37","{""latitude"":""26.8466937"",""longitude"":""80.946166""}"
"CashPor","EC34:04 DHARAMJAIGARH RAIGARH","EC34:04","2025-07-21 11:28:29","2025-07-21 11:59:00","106.194.167.221","{""latitude"":""24.6672"",""longitude"":""78.9984""}"
"CashPor","EC14:15 Duraunda Siwan","E14:15","2025-07-21 11:15:14","2025-07-21 11:46:00","106.221.44.90","{""latitude"":""25.6234486"",""longitude"":""85.1323779""}"
"CashPor","EC34:06 KHARSIA RAIGARH","EC34:06","2025-07-21 11:30:23","","106.194.129.110","{""latitude"":""22.7375932"",""longitude"":""76.01598""}"
"CashPor","EC35:23 BARAHIYA","EC35:23","2025-07-21 11:05:03","2025-07-21 11:06:31","152.59.143.66","{""latitude"":""25.6245854"",""longitude"":""85.7956529""}"
"CashPor","EC37:03 RAJGANPUR","37:03","2025-07-21 11:49:08","","117.231.227.31",""
"CashPor","EC37:03 RAJGANPUR","37:03","2025-07-21 11:47:24","2025-07-21 11:47:27","117.231.227.31",""
"CashPor","EC37:03 RAJGANPUR","37:03","2025-07-21 11:47:57","2025-07-21 11:48:19","117.231.227.31",""
"CashPor","EC37:09 BARGAON DEOGARH","37:09","2025-07-21 11:53:31","","223.231.197.226",""
"CashPor","EC37:09 BARGAON DEOGARH","37:09","2025-07-21 11:51:31","2025-07-21 11:53:20","223.231.197.226",""
"CashPor","EC37:09 BARGAON DEOGARH","37:09","2025-07-21 11:48:44","2025-07-21 11:51:25","223.231.197.226",""
"CashPor","EC37:11 LEPRIPADA DEOGARH","37:11","2025-07-21 10:11:34","2025-07-21 10:12:51","106.207.106.125","{""latitude"":""22.1519877"",""longitude"":""83.8027123""}"
"Uttrayan","ECUR002 Barasat north 24 pargana","ECUR002","2025-07-21 11:05:53","","106.196.0.76",""
"Uttrayan","ECUR004 RAGHUNATHGANJ Murshidabad","ECUR004","2025-07-21 10:58:02","2025-07-21 11:29:49","103.52.220.75","{""latitude"":""24.4571243"",""longitude"":""88.057175""}"
"Uttrayan","ECUR004 RAGHUNATHGANJ Murshidabad","ECUR004","2025-07-21 10:53:58","","103.52.220.75",""
"Uttrayan","ECUR004 RAGHUNATHGANJ Murshidabad","ECUR004","2025-07-21 10:47:58","2025-07-21 11:21:00","103.52.220.75",""
"Uttrayan","ECUR005 Bihar Begusarai Teghra","ECUR005","2025-07-21 10:37:48","","117.96.23.236",""
"Uttrayan","ECUR011 Khurda Khurda ","ECUR011","2025-07-21 10:35:32","2025-07-21 11:48:00","223.187.204.146","{""latitude"":""20.0474967"",""longitude"":""85.6417206""}"
"Uttrayan","ECUR011 Khurda Khurda ","ECUR011","2025-07-21 11:53:10","","223.187.204.146","{""latitude"":""20.0474967"",""longitude"":""85.6417206""}"
"Uttrayan","ECUR017 Jaipur Jaipur Rajasthan","ECUR017","2025-07-21 08:25:18","2025-07-21 08:57:34","59.89.170.187",""
"Uttrayan","ECUR017 Jaipur Jaipur Rajasthan","ECUR017","2025-07-21 11:17:51","2025-07-21 11:48:00","59.89.170.187",""
"Uttrayan","ECUR017 Jaipur Jaipur Rajasthan","ECUR017","2025-07-21 11:48:24","","223.238.206.109",""
"Uttrayan","ECUR017 Jaipur Jaipur Rajasthan","ECUR017","2025-07-21 08:23:24","2025-07-21 08:23:41","59.89.170.187",""
"Uttrayan","ECUR018	Shantinagar Sambalpur Odisha","ECUR018","2025-07-21 10:34:23","2025-07-21 11:14:10","223.176.107.31","{""latitude"":""21.4848644"",""longitude"":""83.9699373""}"
"Uttrayan","ECUR018	Shantinagar Sambalpur Odisha","ECUR018","2025-07-21 11:16:53","","223.176.107.31","{""latitude"":""21.4848644"",""longitude"":""83.9699373""}"
"Uttrayan","ECUR016	Kashipur Udham Singh Nagar Uttrakhand","ECUR016","2025-07-21 09:55:52","2025-07-21 10:41:26","106.211.63.181",""
"Uttrayan","ECUR016	Kashipur Udham Singh Nagar Uttrakhand","ECUR016","2025-07-21 10:41:40","2025-07-21 11:24:00","106.211.63.181","{""latitude"":""29.2125146"",""longitude"":""78.9717752""}"
"Uttrayan","ECUR016	Kashipur Udham Singh Nagar Uttrakhand","ECUR016","2025-07-21 10:55:18","2025-07-21 11:31:00","106.211.63.181","{""latitude"":""29.2125146"",""longitude"":""78.9717752""}"
"Uttrayan","ECUR019 Palta North 24 Parganas	West Bengal","ECUR019","2025-07-21 10:56:58","2025-07-21 11:28:00","152.58.180.2","{""latitude"":""22.8264688"",""longitude"":""88.381535""}"
"Uttrayan","ECUR019 Palta North 24 Parganas	West Bengal","ECUR019","2025-07-21 10:58:58","2025-07-21 11:30:00","152.58.180.2","{""latitude"":""22.8264688"",""longitude"":""88.381535""}"
"Uttrayan","ECUR019 Palta North 24 Parganas	West Bengal","ECUR019","2025-07-21 11:48:34","","152.58.180.2","{""latitude"":""22.8264657"",""longitude"":""88.3815257""}"
"Uttrayan","ECUR019 Palta North 24 Parganas	West Bengal","ECUR019","2025-07-21 10:38:17","2025-07-21 11:13:00","106.219.253.124","{""latitude"":""22.8264695"",""longitude"":""88.3815354""}"
"Uttrayan","ECUR020	Bandel Hooghly West Bengal","ECUR020","2025-07-21 09:48:59","","223.191.61.220",""
"Uttrayan","ECUR031 Jamui Teghra","ECUR031","2025-07-21 09:54:47","2025-07-21 10:30:15","117.96.146.60","{""latitude"":""24.9339747"",""longitude"":""86.2315007""}"
"Uttrayan","ECUR031 Jamui Teghra","ECUR031","2025-07-21 10:30:55","","117.96.146.60",""
"Uttrayan","ECUR031 Jamui Teghra","ECUR031","2025-07-21 10:13:48","2025-07-21 10:46:00","117.96.146.60","{""latitude"":""24.9326036"",""longitude"":""86.2312527""}"
"Uttrayan","ECUR033 BOKO KAMRUP ASSAM","ECUR033","2025-07-21 10:14:44","2025-07-21 11:57:00","152.59.149.11","{""latitude"":""25.9917399"",""longitude"":""91.2563795""}"
"Uttrayan","ECUR033 BOKO KAMRUP ASSAM","ECUR033","2025-07-21 11:58:13","","117.96.55.169","{""latitude"":""25.9917399"",""longitude"":""91.2563795""}"
"Uttrayan","ECUR034 BALIPARA SONITPUR","ECUR034","2025-07-21 10:27:38","2025-07-21 11:23:32","152.59.151.148",""
"Uttrayan","ECUR015 Dineshpur Udham Singh Nagar","ECUR015","2025-07-21 11:35:17","","103.199.215.225",""
"Uttrayan","ECUR036 Chariwal SOUTH 24 PGS","ECUR036","2025-07-21 10:02:57","2025-07-21 10:25:04","103.175.62.148","{""latitude"":""22.4865127"",""longitude"":""88.1985842""}"
"Uttrayan","ECUR036 Chariwal SOUTH 24 PGS","ECUR036","2025-07-21 09:42:41","2025-07-21 10:12:58","103.175.62.148","{""latitude"":""22.4865182"",""longitude"":""88.1985832""}"
"Uttrayan","ECUR036 Chariwal SOUTH 24 PGS","ECUR036","2025-07-21 10:33:16","2025-07-21 11:10:28","103.175.62.148","{""latitude"":""22.4865127"",""longitude"":""88.1985842""}"
"Uttrayan","ECUR036 Chariwal SOUTH 24 PGS","ECUR036","2025-07-21 10:25:14","2025-07-21 10:32:50","103.175.62.148","{""latitude"":""22.4865127"",""longitude"":""88.1985842""}"
"Uttrayan","ECUR036 Chariwal SOUTH 24 PGS","ECUR036","2025-07-21 11:10:32","","103.175.62.148","{""latitude"":""22.4865127"",""longitude"":""88.1985842""}"
"Uttrayan","ECUR035 BADAR NORTH 24 PARGANAS","ECUR035","2025-07-21 11:30:59","","103.240.98.78","{""latitude"":""22.81081081081081"",""longitude"":""88.60551119135476""}"
"Uttrayan","ECUR038 Balangir Shantinagar","ECUR038","2025-07-21 11:21:31","2025-07-21 11:52:00","223.187.200.186",""
"Uttrayan","ECUR038 Balangir Shantinagar","ECUR038","2025-07-21 11:33:34","2025-07-21 11:35:40","223.187.200.186",""
"Uttrayan","ECUR038 Balangir Shantinagar","ECUR038","2025-07-21 10:12:36","2025-07-21 10:12:51","223.187.200.186",""
"Uttrayan","ECUR038 Balangir Shantinagar","ECUR038","2025-07-21 11:51:02","2025-07-21 11:53:35","223.187.200.186",""
"Uttrayan","ECUR038 Balangir Shantinagar","ECUR038","2025-07-21 11:03:08","2025-07-21 11:13:33","223.187.200.186",""
"Uttrayan","ECUR038 Balangir Shantinagar","ECUR038","2025-07-21 11:37:45","","223.187.200.186",""
"Uttrayan","ECUR038 Balangir Shantinagar","ECUR038","2025-07-21 11:36:06","2025-07-21 11:37:10","223.187.200.186",""
"Uttrayan","ECUR040 SAMSI South Dinajpur","ECUR040","2025-07-21 11:59:41","","223.176.52.251","{""latitude"":""25.3288217"",""longitude"":""88.0211712""}"
"Uttrayan","ECUR040 SAMSI South Dinajpur","ECUR040","2025-07-21 11:26:48","","223.176.52.251","{""latitude"":""25.3288217"",""longitude"":""88.0211712""}"
"Uttrayan","ECUR040 SAMSI South Dinajpur","ECUR040","2025-07-21 11:57:10","","223.176.52.251",""
"Uttrayan","ECUR039 Tapan Malda","ECUR039","2025-07-21 11:51:52","","45.112.243.149","{""latitude"":""25.3102223"",""longitude"":""88.5694082""}"
"Uttrayan","ECUR039 Tapan Malda","ECUR039","2025-07-21 10:21:50","","223.239.52.94","{""latitude"":""25.3102223"",""longitude"":""88.5694082""}"
"Uttrayan","ECUR042 SITAMARHI Motipur","ECUR042","2025-07-21 11:24:50","","27.58.227.211","{""latitude"":""26.5818003"",""longitude"":""85.5109226""}"
"Uttrayan","ECUR043","ECUR043","2025-07-21 11:36:33","2025-07-21 11:52:52","49.37.109.11",""
"Uttrayan","ECUR043","ECUR043","2025-07-21 11:20:52","2025-07-21 11:29:49","49.37.109.11",""
"Uttrayan","ECUR045 PALLASEY KARIMPUR","ECUR045","2025-07-21 10:36:57","","202.168.85.147",""
"Uttrayan","ECUR045 PALLASEY KARIMPUR","ECUR045","2025-07-21 09:54:02","2025-07-21 10:32:48","202.168.85.147","{""latitude"":""23.7751085"",""longitude"":""88.2876756""}"
"SEBA RAHARA","ECSR002 Madhabpur North 24 Pargana","ECSR002","2025-07-21 10:36:26","2025-07-21 11:24:23","223.191.54.187",""
"SEBA RAHARA","ECSR002 Madhabpur North 24 Pargana","ECSR002","2025-07-21 11:51:34","","223.191.54.187",""
"SEBA RAHARA","ECSR002 Madhabpur North 24 Pargana","ECSR002","2025-07-21 10:07:01","2025-07-21 10:37:20","152.58.179.252","{""latitude"":""22.7733117"",""longitude"":""88.4653137""}"
"SEBA RAHARA","ECSR006 RASAKHOWA UTTAR DINAJPUR WEST BENGAL","ECSR006","2025-07-21 10:02:14","2025-07-21 10:33:00","27.60.190.95","{""latitude"":""25.8499529"",""longitude"":""88.0447836""}"
"SEBA RAHARA","ECSR006 RASAKHOWA UTTAR DINAJPUR WEST BENGAL","ECSR006","2025-07-21 11:16:50","2025-07-21 12:00:00","1.39.63.45","{""latitude"":""25.8510902"",""longitude"":""88.0444084""}"
"SEBA RAHARA","ECSR006 RASAKHOWA UTTAR DINAJPUR WEST BENGAL","ECSR006","2025-07-21 11:45:55","","27.60.189.110","{""latitude"":""25.8499529"",""longitude"":""88.0447836""}"
"SEBA RAHARA","ECSR006 RASAKHOWA UTTAR DINAJPUR WEST BENGAL","ECSR006","2025-07-21 10:05:24","2025-07-21 11:06:23","1.39.62.169","{""latitude"":""25.8510902"",""longitude"":""88.0444084""}"
"SEBA RAHARA","ECSR003 GOALTULI DARJEELING WEST BENGAL","ECSR003","2025-07-21 10:31:55","2025-07-21 11:17:00","103.219.47.214","{""latitude"":""26.5876369"",""longitude"":""88.3513186""}"
"SEBA RAHARA","ECSR004 AMBARI JALPAIGURI WEST BENGAL","ECSR004","2025-07-21 10:15:54","2025-07-21 11:10:33","60.254.0.101",""
"SEBA RAHARA","ECSR004 AMBARI JALPAIGURI WEST BENGAL","ECSR004","2025-07-21 09:51:45","2025-07-21 10:21:56","106.196.15.187",""
"SEBA RAHARA","ECSR007 KUMARGUNJ PUKHURIA MALDA","ecsr007","2025-07-21 10:19:14","","27.60.190.240","{""latitude"":""25.216802"",""longitude"":""88.0650869""}"
"Bangia Gramin Vikas Bank","ECBG043 Manigram Murshidabad	West Bengal","ECBG043","2025-07-21 11:15:43","","106.211.138.157",""
"Bangia Gramin Vikas Bank","ECBG043 Manigram Murshidabad	West Bengal","ECBG043","2025-07-21 10:43:05","2025-07-21 11:39:44","223.233.32.21",""
"Bangia Gramin Vikas Bank","ECBG17 Nikunjapur West Bengal","ECBG17","2025-07-21 11:59:19","","106.196.2.35","{""latitude"":""23.2084492"",""longitude"":""87.1909317""}"
"Bangia Gramin Vikas Bank","ECBG17 Nikunjapur West Bengal","ECBG17","2025-07-21 10:26:26","2025-07-21 11:10:00","106.196.4.35","{""latitude"":""23.20843"",""longitude"":""87.1909819""}"
"Bangia Gramin Vikas Bank","ECBG068 SAMBALPUR WB","ECBG068","2025-07-21 10:34:20","","27.60.180.70","{""latitude"":""25.1835266"",""longitude"":""88.0346273""}"
"Bangia Gramin Vikas Bank","ECBG070 Mahanandapur  Malda","ECBG070","2025-07-21 09:29:35","2025-07-21 10:00:31","223.187.250.143","{""latitude"":""25.4860048"",""longitude"":""88.0361558""}"
"Bangia Gramin Vikas Bank","ECBG070 Mahanandapur  Malda","ECBG070","2025-07-21 11:16:04","2025-07-21 11:57:00","223.239.51.251","{""latitude"":""25.4834204"",""longitude"":""88.0324395""}"
"Bangia Gramin Vikas Bank","ECBG070 Mahanandapur  Malda","ECBG070","2025-07-21 10:20:09","2025-07-21 10:54:06","223.239.49.186","{""latitude"":""25.4834204"",""longitude"":""88.0324395""}"
"Bangia Gramin Vikas Bank","ECBG070 Mahanandapur  Malda","ECBG070","2025-07-21 10:54:10","2025-07-21 11:16:00","223.239.51.251","{""latitude"":""25.4834204"",""longitude"":""88.0324395""}"
"Bangia Gramin Vikas Bank","ECBG071 madhkunda Purulia","ECBG071","2025-07-21 10:46:35","2025-07-21 11:42:15","27.60.183.188",""
"Bangia Gramin Vikas Bank","ECBG071 madhkunda Purulia","ECBG071","2025-07-21 09:14:11","2025-07-21 09:44:33","27.60.190.188",""
"Bangia Gramin Vikas Bank","ECBG071 madhkunda Purulia","ECBG071","2025-07-21 10:02:17","2025-07-21 10:32:57","27.60.191.188",""
"Bangia Gramin Vikas Bank","ECBG071 madhkunda Purulia","ECBG071","2025-07-21 10:27:11","2025-07-21 10:57:57","27.60.182.188",""
"Bangia Gramin Vikas Bank","ECBG071 madhkunda Purulia","ECBG071","2025-07-21 11:27:36","","27.60.183.188",""
"Bangia Gramin Vikas Bank","ECBG071 madhkunda Purulia","ECBG071","2025-07-21 09:54:42","2025-07-21 10:24:53","27.60.191.188",""
"Bangia Gramin Vikas Bank","ECBG072 beledurganagar SOUTH 24 PARGANAS","ECBG072","2025-07-21 09:39:59","2025-07-21 10:14:56","47.11.229.225",""
"Bangia Gramin Vikas Bank","ECBG072 beledurganagar SOUTH 24 PARGANAS","ECBG072","2025-07-21 10:38:13","2025-07-21 11:13:00","47.11.229.225",""
"Bangia Gramin Vikas Bank","ECBG072 beledurganagar SOUTH 24 PARGANAS","ECBG072","2025-07-21 10:08:55","","106.219.253.77","{""latitude"":""22.176906"",""longitude"":""88.4947182""}"
"Bangia Gramin Vikas Bank","ECBG073 Saguna Nadia","ECBG073","2025-07-21 11:11:43","","106.196.0.249","{""latitude"":""22.9763118"",""longitude"":""88.4946422""}"
"Bangia Gramin Vikas Bank","ECBG078 Sarenga Bankura","ECBG078","2025-07-21 11:16:20","2025-07-21 11:46:55","27.60.191.76","{""latitude"":""22.7621583"",""longitude"":""87.02443""}"
"Bangia Gramin Vikas Bank","ECBG078 Sarenga Bankura","ECBG078","2025-07-21 10:26:02","2025-07-21 10:57:00","27.60.191.76","{""latitude"":""22.76219"",""longitude"":""87.02441""}"
"Bangia Gramin Vikas Bank","ECBG078 Sarenga Bankura","ECBG078","2025-07-21 11:00:39","","106.196.15.207","{""latitude"":""22.7624622"",""longitude"":""87.0244847""}"
"Bangia Gramin Vikas Bank","ECBG078 Sarenga Bankura","ECBG078","2025-07-21 09:11:50","2025-07-21 09:41:55","27.60.190.76","{""latitude"":""22.7654491"",""longitude"":""87.0233922""}"
"Bangia Gramin Vikas Bank","ECBG075 Baidyapur Nadia","ECBG075","2025-07-21 11:35:23","","47.11.225.24","{""latitude"":""23.1308784"",""longitude"":""88.5638533""}"
"Bangia Gramin Vikas Bank","ECBG079 Santinagar NORTH 24 PARGANAS","ECBG079","2025-07-21 09:40:31","","223.228.24.43",""
"Bangia Gramin Vikas Bank","ECBG079 Santinagar NORTH 24 PARGANAS","ECBG079","2025-07-21 10:34:42","2025-07-21 11:05:26","223.228.24.43",""
"Bangia Gramin Vikas Bank","ECBG079 Santinagar NORTH 24 PARGANAS","ECBG079","2025-07-21 10:34:37","2025-07-21 10:34:37","223.228.24.43",""
"Bangia Gramin Vikas Bank","ECBG077 Jhikra Nadia","ECBG077","2025-07-21 11:17:52","","27.60.190.138","{""latitude"":""22.9295164"",""longitude"":""88.6427428""}"
"Bangia Gramin Vikas Bank","ECBG057 Bulbulchandi Malda","ECBG057","2025-07-21 11:45:04","","106.211.137.249",""
"Bangia Gramin Vikas Bank","ECBG057 Bulbulchandi Malda","ECBG057","2025-07-21 11:21:11","2025-07-21 11:59:00","106.211.137.249",""
"Bangia Gramin Vikas Bank","ECBG058 Rangilabad South 24 pgs","ECBG058","2025-07-21 09:22:40","2025-07-21 09:53:28","157.34.220.73",""
"Bangia Gramin Vikas Bank","ECBG058 Rangilabad South 24 pgs","ECBG058","2025-07-21 09:57:12","2025-07-21 10:27:52","157.40.112.249",""
"Bangia Gramin Vikas Bank","ECBG058 Rangilabad South 24 pgs","ECBG058","2025-07-21 11:42:33","","157.34.204.135",""
"Bangia Gramin Vikas Bank","ECBG080 Bamankhali South 24 Parganas West Bengal","ECBG080","2025-07-21 10:25:20","2025-07-21 11:57:00","27.60.181.3",""
"Bangia Gramin Vikas Bank","ECBG080 Bamankhali South 24 Parganas West Bengal","ECBG080","2025-07-21 09:47:11","2025-07-21 10:19:56","47.11.230.221",""
"Bangia Gramin Vikas Bank","ECBG080 Bamankhali South 24 Parganas West Bengal","ECBG080","2025-07-21 11:30:50","","27.60.181.3","{""latitude"":""21.8255683"",""longitude"":""88.123495""}"
"Bangia Gramin Vikas Bank","ECBG080 Bamankhali South 24 Parganas West Bengal","ECBG080","2025-07-21 09:54:11","2025-07-21 10:25:09","27.60.181.3","{""latitude"":""21.8279798"",""longitude"":""88.1252322""}"
"Bangia Gramin Vikas Bank","ECBG074 KHALBOLIA  Nadia","ECBG074","2025-07-21 11:29:59","","106.196.7.130",""
"Bangia Gramin Vikas Bank","ECBG074 KHALBOLIA  Nadia","ECBG074","2025-07-21 10:08:05","2025-07-21 10:44:00","106.196.8.130",""
"Bangia Gramin Vikas Bank","ECBG074 KHALBOLIA  Nadia","ECBG074","2025-07-21 09:42:45","2025-07-21 09:46:22","47.11.72.229",""
"Bangia Gramin Vikas Bank","ECBG074 KHALBOLIA  Nadia","ECBG074","2025-07-21 10:54:00","2025-07-21 11:24:32","106.196.7.130",""
"M-INSURE CHANNEL","ICBR092 BETTIAH","ICBR092","2025-07-21 10:19:49","2025-07-21 11:16:43","117.96.146.42",""
"M-INSURE CHANNEL","ICOD078 DHENKANAL","ICOD078","2025-07-21 11:01:25","","223.176.99.163","{""latitude"":""20.6754131"",""longitude"":""85.5858775""}"
"M-INSURE CHANNEL","ICOD078 DHENKANAL","ICOD078","2025-07-21 10:39:12","2025-07-21 11:13:56","223.176.115.185","{""latitude"":""20.6754131"",""longitude"":""85.5858775""}"
"M-INSURE CHANNEL","ICOD078 DHENKANAL","ICOD078","2025-07-21 11:41:29","","223.176.115.37","{""latitude"":""20.6753723"",""longitude"":""85.5858681""}"
"M-INSURE CHANNEL","ICOD078 DHENKANAL","ICOD078","2025-07-21 09:54:35","2025-07-21 09:56:46","223.176.114.176","{""latitude"":""20.6754131"",""longitude"":""85.5858775""}"
"M-INSURE CHANNEL","ICOD079 DUNGURIPALI","ICOD079","2025-07-21 11:09:16","2025-07-21 11:20:27","223.176.118.64",""
"M-INSURE CHANNEL","ICOD079 DUNGURIPALI","ICOD079","2025-07-21 10:37:43","2025-07-21 11:09:11","223.176.118.64",""
"M-INSURE CHANNEL","ICOD079 DUNGURIPALI","ICOD079","2025-07-21 11:42:04","","223.176.118.64",""
"M-INSURE CHANNEL","ICOD079 DUNGURIPALI","ICOD079","2025-07-21 09:20:26","2025-07-21 09:50:29","223.176.118.64",""
